ATTRIBUTE_ADDGroup	filename	MS_482	MS_513	MS_1040	MS_786	MS_1945	MS_1595	MS_1496	MS_4153	MS_6091	MS_2871	MS_1053	MS_5008	MS_475	MS_4871	MS_9453	MS_5865	MS_8665	MS_6023	MS_7675	MS_9086	MS_5929	MS_9203	MS_9522	MS_6098	MS_7969	MS_9850	MS_8453	MS_5898	MS_8942	MS_9357	MS_5940	MS_8145	MS_8680	MS_8430	MS_8604	MS_6227	MS_7729	MS_9099	MS_7031	MS_9439	MS_9753	MS_6327	MS_8388	MS_8927	MS_6828	MS_9383	MS_8429	MS_8640	MS_5531	MS_7295	MS_8016	MS_8880
-	compound	Tyramine-C2:0	Putrescine-C6:0	Tyramine-C3:0	Cadaverine-C6:0	Leucine-C4:0	GABA-C6:0	Tyramine-C4:0	2-phenethylamine-C6:0	Amylamine-C9:0	Tyramine-C6:0	Tyrosine-C4:0	Leucine-C9:0	Histidine-C9:4	Putrescine-C14:0	Amylamine-C16:0	Putrescine-C16:0	2-phenethylamine-C14:0	Cadaverine-C16:0	Leucine-C14:0	2-phenethylamine-C15:0	Histamine-C16:0	Amylamine-C18:2	Amylamine-C18:1	Putrescine-C18:1	Alanine/Sarcosine-C18:1	Amylamine-C18:0	Valine-C16:0	Glutamic acid-C14:0	2-phenethylamine-C16:1	2-phenethylamine-C16:0	Spermidine-C16:0	Leucine-C16:1	Leucine-C16:0	Tyramine-C16:0	Valine-C18:1	Glutamic acid-C16:1	2-phenethylamine-C18:2	2-phenethylamine-C18:2	Glutamic acid-C16:0	2-phenethylamine-C18:1	2-phenethylamine-C18:0	Spermidine-C18:1	Leucine-C18:2	Leucine-C18:1	Glutamic acid-C17:1	Leucine-C18:0	Tyramine-C18:1	Phenylalanine-C16:0	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:0	Phenylalanine-C18:1
-	p-value	1.06E-07	2.06E-03	1.01E-04	0.090006289	2.08E-05	0.00282311	1.13E-05	5.86E-20	3.35E-14	5.17E-05	4.74E-03	1.34E-03	7.93E-05	0.00021938	8.58E-29	6.49E-15	7.55E-21	9.92E-14	2.50E-06	2.87E-10	2.82E-10	1.51E-09	1.03E-41	1.23E-12	7.48E-05	5.19E-10	1.64E-05	3.86E-05	1.04E-13	2.21E-32	1.61E-10	1.46E-15	1.64E-11	8.47E-11	1.15E-10	7.11E-16	3.00E-11	5.57E-05	1.47E-12	3.26E-40	9.02E-21	1.96E-09	3.48E-04	7.08E-08	2.95E-05	1.75E-01	3.49E-13	5.85E-06	5.88E-06	2.72E-28	1.88E-06	4.07E-06
advanced	Plate13_43402_Soil_GB1_01_27485	10.094221	0	106.70432	6.0909233	12.601133	34.867096	32.425243	18.902573	4.118294	4.605228	19.468689	3.553499	5.00016	3.8703775	405.13498	0	41.033985	3.6646929	35.767117	3.2372375	29.918371	7.2846956	306.6572	0	89.66208	143.76672	34.06349	222.6968	11.713861	181.74565	61.93067	22.057652	31.449833	26.529976	23.788198	759.73456	45.748253	21.613277	1777.2719	132.62523	33.88562	66.61076	10.690115	47.847607	65.62219	23.755869	62.35615	22.727869	98.64034	3205.5432	462.2744	7.8848534
advanced	Plate13_25958_Soil_GF3_01_27470	7.058981	4.8932247	31.244766	39.33054	7.2457	41.773605	11.3118	29.46731	25.22563	5.184272	114.84759	0	7.2849894	0	413.44122	11.920703	15.216362	5.104925	28.245943	7.552115	31.666882	17.5793	687.65436	7.7639894	56.952034	127.792725	34.263138	83.43464	21.918537	49.78955	42.684677	24.17446	48.17891	11.212051	43.051502	151.14813	4.8679476	18.969395	1313.4523	45.896893	8.707161	12.541018	20.881842	92.79612	22.538786	0	21.255283	22.06741	18.700542	1642.8081	138.37376	27.386456
advanced	Plate14_61202_Soil_BH6_01_27940	3.7404654	0	3.3405669	3.6803427	7.315975	27.418695	3.655429	0	0	0	13.130422	3.3287344	0	0	0	0	0	0	0	0	0	1.6842172	0	0	3.6360276	1.9015923	2.3330998	0	0	0	0	0	0	0	0	0	0	3.6369157	25.515549	0	0	0	0	0	0	2.4232612	0	0	0	0	27.10471	0
advanced	Plate13_55080_Soil_GC7_01_27506	3.729889	0	6.5469093	0	16.99544	108.16039	14.279018	0	0	3.7182872	109.61478	4.2199373	0	0	0	0	0	0	0	0	0	0	4.405533	0	7.431263	0	10.8578415	6.167965	0	3.4446816	0	6.7998605	0	0	0	8.000836	0	4.0798893	79.530334	0	0	0	7.055769	28.42521	28.750546	2.9024172	0	0	4.0491295	26.423307	111.28931	9.978122
advanced	Plate13_45920_Soil_GC3_01_27501	3.3876	0	9.219135	3.877514	10.680781	72.50288	21.607117	0	4.772187	13.994907	35.431828	5.8964567	0	0	28.682802	0	0	0	10.215454	0	0	3.1118817	6.4745407	0	9.963288	41.19554	5.2169394	5.3204217	6.605835	0	6.88549	4.8141203	5.6184864	0	3.2818174	8.446752	9.007874	7.032466	190.72305	3.2452326	4.1625323	0	7.468006	6.275627	19.34762	4.482118	7.4940443	3.5484588	7.2195396	8.515429	131.95558	4.5216064
advanced	Plate13_54956_Soil_GC8_01_27507	0	0	16.732122	3.6685982	9.2145	18.631847	11.177227	3.896799	0	5.740071	62.01824	7.7815	6.804546	0	71.49073	13.80027	4.057823	40.091812	5.379636	0	7.1180334	3.2746146	77.09731	3.7942424	7.2379894	57.276443	22.385733	36.576767	4.19789	22.155865	6.0266724	6.359445	33.49843	0	18.021847	38.601307	0	16.705627	158.15541	26.68752	0	3.5262823	5.542053	51.186184	47.85669	4.484375	0	6.780051	11.103359	125.10473	138.75824	13.234716
advanced	Plate14_61236_Soil_BH8_01_27943	0	0	5.1718283	3.2993412	7.4102054	6.418478	5.8494434	0	0	0	27.078632	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1496754	2.1001587	2.973278	0	0	0	0	0	0	0	0	0	0	2.6848297	17.948069	0	0	0	0	3.3984153	0	0	0	0	0	0	26.942942	0
advanced	Plate13_45900_Soil_GD10_01_27522	0	0	7.7319946	0	11.729509	19.992538	5.3382807	0	5.10478	0	29.320002	5.685556	0	0	8.57326	0	0	3.7209053	0	0	0	2.4530468	6.0021067	0	6.3584447	32.663467	4.916725	0	0	0	0	3.4147894	0	17.855474	0	5.0232162	0	5.4574614	85.31243	0	0	0	0	11.95285	6.542336	3.660163	3.3040142	0	0	4.636116	73.01894	5.1048317
advanced	Plate14_60876_Soil_BG5_01_27924	0	0	5.638585	0	5.575504	5.484848	9.111369	0	0	0	14.51898	10.992468	0	0	2.8386226	0	0	3.416439	8.777868	0	0	0	2.327076	0	6.981804	2.32979	3.385231	4.1638565	0	0	0	2.9568133	0	0	3.9466271	0	0	3.8248272	30.70773	0	0	0	2.6387787	0	4.351631	1.8735123	0	0	0	67.96452	56.787308	9.056131
advanced	Plate13_45938_Soil_GD2_01_27513	0	0	0	0	5.2404923	42.531544	0	0	4.1770525	0	39.55167	3.8264139	0	0	248.5609	0	9.002964	0	0	3.2388647	0	0	235.37729	0	7.2175016	53.240505	4.631137	8.365193	0	31.13923	9.788567	3.6842542	15.931221	3.9592094	4.28155	4.2769938	9.427283	16.173891	188.20457	21.205967	0	0	3.3123186	7.722541	14.609361	0	3.6099992	8.674679	3.3441048	4.6190777	181.41872	3.992408
advanced	Plate14_60804_Soil_BG4_01_27923	0	0	5.3742437	3.5038772	4.7400236	17.71526	6.454153	4.045565	0	0	33.537575	0	0	0	0	0	0	0	6.842065	0	0	0	0	0	2.7869568	9.230357	0	0	0	0	0	0	2.9330277	0	0	0	0	4.148633	35.938015	0	0	0	0	0	7.5360317	0	0	0	5.4752235	5.041442	50.814392	0
advanced	Plate15_61402_Soil_BA9_01_28100	0	0	6.2199316	0	11.780863	11.780863	4.1071568	10.120646	3.6606026	4.38912	15.517419	0	0	0	37.62857	0	1.9180386	0	0	1.8708344	0	0	66.13692	0	5.084351	9.001274	3.168782	19.466791	4.8624372	23.766346	0	3.9126205	0	0	0	10.96208	0	0	68.98354	29.739807	3.5699844	0	0	0	0	2.7335072	0	0	0	99.73741	10.136938	0
advanced	Plate13_25654_Soil_GB2_01_27486	5.424185	0	28.307924	3.3488445	21.600206	38.49851	5.8535695	3.5375118	10.117662	4.4053946	52.60076	4.9420023	0	0	72.12522	0	4.8157825	0	4.731879	0	0	5.7892027	64.363884	0	10.386879	74.88764	4.0918565	14.009095	0	39.318947	3.8498888	0	6.436704	0	0	60.440292	6.030945	3.521353	1078.8105	36.002647	6.6151476	3.6138911	3.375618	14.310071	22.875679	0	3.6360276	4.7133446	5.865977	101.60274	368.9098	3.880248
advanced	Plate12_60624_Soil_GH8_01_28061	0	0	4.267087	0	22.048653	9.38313	3.9565263	0	15.467447	11.765425	17.024239	0	0	0	296.24683	0	0	0	5.0385017	0	0	0	314.95685	0	5.451944	106.60193	43.237877	32.997513	0	16.484207	5.053432	16.025677	0	7.914575	0	22.393873	0	0	93.97454	4.8326187	0	0	0	0	4.354658	2.4219394	0	0	0	69.39448	20.68139	0
advanced	Plate15_61418_Soil_BD8_01_28141	0	0	0	0	0	0	0	0	0	0	11.300015	0	0	0	2.2695923	0	0	0	0	0	0	0	12.126252	0	3.0852842	4.2845163	0	3.8871324	0	4.711832	0	0	0	0	0	0	0	1.6537528	12.827926	0	0	3.9949536	0	0	0	0	0	0	0	26.181015	3.049382	0
advanced	Plate12_43742_Soil_GH9_01_28062	0	0	4.2629957	0	4.2879853	3.935585	3.5063472	0	0	3.4085464	26.99217	0	0	0	26.371822	0	0	0	0	3.874483	0	0	8.657447	0	4.469837	18.610842	0	0	0	7.8354554	0	2.7083552	0	0	3.579595	0	0	0	0	0	0	0	0	3.9996588	0	0	0	0	0	0	0	0
advanced	Plate15_61778_Soil_BC6_01_28124	2.7193027	0	10.748258	0	7.9411097	5.1768947	42.090534	12.600933	3.2653685	0	32.764786	0	5.1953235	0	77.9817	4.6278496	1.8683968	0	0	2.5373557	0	0	145.33269	0	5.3791094	10.508368	0	30.324875	3.123331	46.394382	0	2.8533528	3.0356665	0	3.5267036	44.875603	0	0	177.66968	46.32135	4.685674	9.003207	0	6.7097898	3.5077116	0	0	0	0	269.95734	44.63792	0
advanced	Plate15_65110_Soil_BC4_01_28122	5.4970393	0	3.8788712	0	7.904041	6.221615	0	0	0	0	31.001474	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1384087	0	0	38.180264	0	0	0	0	0	0	0	0	0	3.2063532	0	0	0	0	0	3.2607164	12.850778	0	0	0	0	0	13.31822	0
advanced	Plate15_61004_Soil_BD1_01_28133	0	0	0	0	4.3582997	4.8536296	4.273107	0	0	0	22.718624	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6291656	0	0	0	0	0	0	0	0	0	0	0	0	2.9203146	13.743473	0	0	0	0	2.8734646	0	0	0	0	0	3.2137792	16.799452	0
advanced	Plate15_61438_Soil_BC7_01_28126	0	0	3.9686737	0	8.064504	18.083857	4.091877	0	0	0	8.007797	2.5249698	0	0	14.062809	0	2.3166175	0	0	0	0	0	46.563812	0	3.3130708	10.692207	8.83664	0	0	13.748826	0	0	0	0	0	0	0	0	25.730385	3.5384746	1.8666205	0	0	1.403106	0	0	0	0	0	49.211624	7.8228884	0
advanced	Plate15_54920_Soil_BA1_01_28091	0	0	4.3378124	0	3.8745027	14.870661	0	0	0	3.8151054	25.655205	0	0	0	7.24781	0	0	0	0	0	5.3543677	1.4956927	20.443693	0	3.42561	5.4921627	5.9995356	4.203704	0	8.365849	0	0	0	13.869814	4.9603806	9.110141	0	5.575912	42.767357	2.99229	0	0	0	0	7.6791306	0	0	0	0	19.764734	47.141365	0
advanced	Plate13_43382_Soil_GA8_01_27479	4.2169285	0	19.860905	4.8845215	8.846285	20.717304	8.024911	3.9480343	3.6764088	0	40.585102	4.0810013	0	0	69.713715	0	0	0	6.0543795	4.1535206	0	0	75.264725	0	10.264386	54.03332	6.631764	27.589748	7.922885	28.32506	5.0668454	3.8165238	0	4.3818583	3.7693787	173.93713	4.2369227	13.39833	297.28607	22.100027	3.7363157	0	3.734559	17.281195	33.27749	4.700302	8.999875	5.6025314	18.143948	505.19632	150.4175	5.1864624
advanced	Plate15_61366_Soil_BB6_01_28110	3.4605217	0	0	0	4.4194164	13.485165	0	18.20879	0	0	14.071433	0	4.4194274	0	11.722196	0	0	0	0	0	0	0	36.13521	0	2.8659983	9.029262	3.23753	5.1983166	0	14.749522	0	0	0	0	0	16.46074	0	0	51.16455	15.190075	1.9110441	3.5495	0	0	0	0	0	0	0	104.85464	19.691967	1.5585136
advanced	Plate15_61798_Soil_BB8_01_28113	3.3075023	0	4.2330194	0	16.982864	5.574667	13.8430195	3.6011314	5.2596	0	15.848272	3.7612858	0	0	59.923126	0	3.8896859	0	3.5088348	2.037077	0	0	104.540276	0	7.007719	22.648073	0	16.805365	0	26.034615	0	0	0	0	0	25.132277	0	5.8107014	103.51176	13.53316	1.8437285	4.8381557	0	0	0	0	0	0	0	201.81096	35.118553	0
advanced	Plate13_25978_Soil_GA6_01_27476	6.667004	0	35.35002	3.245282	18.509958	31.623596	16.176298	3.3029058	10.318847	4.8329134	40.59093	3.7179573	4.017067	0	316.16772	15.1588545	11.47819	13.386462	24.116844	3.5421586	17.51391	3.2200003	312.9027	0	86.20491	119.724556	34.800854	48.167984	10.269382	67.77578	58.00669	38.909386	81.197105	29.390875	43.728943	94.83793	9.501078	35.57069	1036.2218	41.749527	7.4105816	21.226234	11.240761	115.54191	28.34491	9.107082	12.719701	36.596054	7.7452154	1120.4097	425.42438	57.31153
advanced	Plate15_61436_Soil_BA11_01_28102	0	0	0	0	14.2427845	14.2427845	0	0	0	0	24.452106	0	0	0	3.383603	0	0	0	0	0	0	0	25.44159	0	0	1.5268669	0	0	0	8.403653	0	0	0	0	0	4.480877	0	1.9188895	32.36462	6.237757	0	0	0	2.0310116	0	0	0	0	0	41.793503	29.231075	0
advanced	Plate15_55280_Soil_BB1_01_28105	0	0	6.728407	0	4.2303505	4.961253	5.677986	0	0	0	37.84589	0	0	0	22.269737	0	0	0	0	0	0	0	16.481934	0	3.7616658	3.9010172	1.8554473	0	0	2.108467	0	0	0	0	0	0	0	0	36.191994	1.6010237	0	0	0	0	4.4713354	0	0	0	0	25.628197	12.473692	4.039898
advanced	Plate15_45704_Soil_BB4_01_28108	3.5275874	0	4.0726795	0	0	17.136322	3.5669394	0	0	0	10.554966	0	0	0	27.246864	0	0	0	0	0	0	0	11.835969	0	5.7495117	8.724922	0	0	0	16.892914	0	0	0	0	0	0	0	2.0566158	9.3564415	4.035177	0	0	0	2.447877	0	0	0	0	0	0	8.748615	0
advanced	Plate13_43366_Soil_GA3_01_27473	4.969057	0	15.947033	14.778842	9.002907	47.293255	14.203659	7.7475195	4.8949356	4.37565	28.261845	5.4423676	0	0	25.260551	0	3.273673	3.423685	4.5857477	0	5.3858542	0	27.635231	0	6.448722	37.30802	5.9476023	6.426946	0	8.156476	4.7318316	4.411763	0	0	3.9658532	4.5023804	4.3598437	12.432869	144.84143	2.9788675	3.5027027	3.3028126	5.498936	4.861088	56.13899	4.1841173	4.580866	8.304802	0	58.848896	94.53624	7.209366
advanced	Plate13_45956_Soil_GA11_01_27482	12.882048	0	19.533115	3.239557	92.25317	18.046503	45.91508	48.49411	54.803093	3.838636	70.37572	20.89586	0	0	2670.45	0	100.95532	0	11.747828	7.355407	0	42.326027	1913.7207	0	14.595699	558.80054	31.542175	5.1592846	34.011288	334.4564	11.629432	4.518448	40.611595	37.595116	28.390297	7.942586	17.49104	5.342123	99.061584	192.91495	46.213448	0	4.918519	66.9335	6.728857	3.2499046	21.26687	6.6070404	0	5.9081655	101.73765	5.1193542
advanced	Plate14_60986_Soil_BF11_01_27917	0	0	4.29572	4.4367967	3.7696266	5.960375	10.076046	0	0	0	22.752869	0	0	0	0	0	0	0	0	0	0	0	0	0	5.128413	3.0309849	6.148363	0	0	0	0	0	0	0	0	4.4571686	0	2.616701	34.866005	0	0	3.312192	0	2.54607	6.090961	0	0	0	0	7.9351616	44.6806	0
advanced	Plate13_45468_Soil_GC11_01_27510	0	0	5.9454913	4.3976364	6.048039	43.56292	5.5794086	0	3.9771352	8.022518	64.76158	3.895493	0	0	82.223976	0	0	0	7.9787207	0	0	0	76.63255	0	14.955215	47.867046	0	3.6018784	0	9.636042	0	5.656232	6.649085	3.992157	8.282088	3.2935	0	4.894886	111.97339	5.9985437	2.3931055	0	0	4.636069	10.555231	3.1541169	3.9217072	4.006343	3.6541355	4.4884934	101.65841	3.2606957
advanced	Plate13_55136_Soil_GB8_01_27493	3.3900032	73.66359	17.584484	224.12436	28.20948	37.2324	128.08192	17.947573	30.046185	56.854763	101.78207	12.99397	0	103.41008	1770.6946	477.7519	208.89296	589.413	61.442707	18.30486	81.28037	611.2054	3570.3643	622.62854	176.07704	836.9709	192.42473	216.71024	256.54355	545.1261	135.85533	149.41954	294.69476	181.74934	350.47675	510.49612	6.4716697	308.22244	923.5253	796.9886	139.47922	192.26901	189.77321	831.8904	24.33834	20.785034	239.75087	101.101166	4.723445	2652.918	142.74982	189.2718
advanced	Plate13_43580_Soil_GG1_01_27554	0	0	13.155735	0	6.699868	22.350246	13.077364	0	4.2239857	0	19.65464	0	0	0	80.098274	0	0	0	3.3486304	0	0	0	86.47344	0	8.969293	60.594364	16.162458	47.857464	6.1120987	14.131769	4.9873	8.499352	7.6583056	0	0	82.53136	5.4736075	17.214396	458.60895	37.599983	5.6029334	0	3.4419599	9.70401	21.64758	2.4497604	8.799396	0	0	439.8862	187.51193	6.0309744
advanced	Plate13_45598_Soil_GG9_01_27563	4.4525332	0	6.9718413	3.3545456	6.593741	12.716823	6.075878	0	0	0	21.772604	0	0	0	2.5808787	0	0	0	0	0	0	0	0	0	8.9449005	23.826904	6.6772933	3.2103496	0	0	3.2806826	0	0	0	8.63928	0	0	8.727776	69.98717	3.065771	0	0	0	4.057912	20.101353	8.031766	0	0	0	4.9288836	59.470917	3.2320707
advanced	Plate13_60680_Soil_GF7_01_27547	10.684895	0	11.050276	0	48.096416	28.240383	21.115433	10.220715	32.53368	7.4915266	42.84229	14.082178	81.19759	0	994.6663	0	5.3580465	10.733276	29.227665	11.693023	3.6164246	52.337616	1238.5084	0	32.288574	416.20737	82.527534	68.5943	18.772467	52.8761	5.612503	43.889977	160.94792	17.039942	121.4841	93.2456	6.0586853	5.1482677	367.26776	37.584755	12.011769	3.3429537	4.772187	286.06006	48.092434	16.933243	23.996853	32.80574	10.86011	242.53914	186.23474	20.435892
advanced	Plate14_60840_Soil_BC5_01_27868	0	0	0	0	4.9279833	27.404022	6.909025	0	0	3.5212576	29.004253	0	0	0	0	0	0	0	3.7142754	0	0	2.3430061	0	0	6.893173	0	3.8264847	0	0	0	0	0	0	0	0	0	0	0	18.870308	0	0	4.163925	0	2.7610736	7.012998	2.884222	0	0	0	4.378754	23.503979	0
advanced	Plate13_45488_Soil_GE2_01_27527	239.9461	114.58925	144.92685	68.984886	2341.31	159.90457	752.4738	759.4058	1192.2362	155.44066	134.89081	72.25444	8.160279	141.63033	21031.389	510.52603	743.00336	448.43613	587.27405	186.22636	8.688229	5246.6396	22055.38	405.12213	762.6414	4861.7607	2408.501	65.09476	570.05115	1681.4733	84.397995	509.90552	1825.094	400.76352	1769.065	43.484386	315.17953	442.80173	431.41772	1355.3453	224.91263	42.19739	457.54507	2450.0027	128.54991	143.47552	368.2332	434.01178	46.739395	616.73987	371.84964	335.42053
advanced	Plate13_60682_Soil_GG6_01_27559	8.710424	0	7.772714	0	57.249847	92.76727	6.485406	11.22015	28.07999	10.772982	56.57901	5.3681703	52.409336	0	0	0	10.075741	0	32.816044	0	0	46.007706	0	0	38.145473	0	100.699844	49.399666	3.4557567	25.4375	8.235094	32.99979	145.79027	33.492043	105.44469	53.349987	5.297791	10.057985	298.85107	0	0	3.5967715	5.457406	233.21838	19.058353	25.051193	39.814285	36.75907	6.456853	167.86221	84.10292	20.213732
advanced	Plate14_61040_Soil_BC9_01_27873	0	0	3.6100175	0	0	17.793804	6.238516	0	0	3.42734	17.886412	4.61963	0	0	0	0	0	0	0	0	0	0	0	0	4.184479	0	0	0	0	0	0	0	0	0	0	0	0	5.61296	44.269188	0	0	0	0	0	4.946846	2.8403087	0	0	0	0	17.407463	1.501993
advanced	Plate13_43416_Soil_GG5_01_27558	3.6412013	0	15.653313	0	13.66468	77.51454	6.5566587	0	0	3.431385	64.82682	4.2610455	3.7679863	0	42.20744	0	0	0	10.45104	0	0	4.507372	38.732807	0	8.997382	30.85175	12.3827	3.8926399	9.343191	14.645899	0	4.052041	5.0506983	0	0	15.43195	3.6530142	9.86361	79.25936	2.5602922	0	4.602722	4.2830687	22.927547	18.55036	0	3.6829815	5.344674	6.0765867	215.44179	60.164127	4.659602
advanced	Plate13_43418_Soil_GG11_01_27565	4.0156403	0	40.333755	0	12.301111	15.103704	6.2495728	0	3.4606283	0	38.853466	0	0	3.2970047	62.372643	0	0	0	11.077865	0	16.127325	4.5556498	92.54741	0	13.758347	56.92606	4.061448	3.7143507	0	41.832233	4.809314	9.571006	5.295959	0	4.6496887	9.737248	4.266406	8.386187	109.30088	18.041632	3.5419846	4.2285347	9.929149	19.890701	10.268778	2.985549	9.030071	7.1858826	0	287.22156	108.013794	8.318903
advanced	Plate14_61222_Soil_BB6_01_27856	3.6437974	0	6.594103	3.24645	5.8106747	20.231632	11.413411	0	0	3.232664	40.630547	4.0142136	0	0	0	0	3.309999	0	0	0	0	0	0	0	5.502953	0	6.1557884	0	0	2.5222306	0	0	0	0	0	0	0	5.1749463	61.836967	0	0	0	0	0	10.766497	1.6937971	0	2.2712417	0	5.2416153	96.38715	4.5799956
advanced	Plate13_25670_Soil_GG7_01_27561	0	0	13.676908	0	6.3539705	45.82625	7.433234	0	0	0	89.45088	0	3.0107596	0	221.38438	5.077795	0	37.262173	15.905644	0	39.07108	9.42857	228.95602	5.6708364	33.850933	95.122154	21.215973	18.265993	12.28005	17.443115	9.029205	18.131287	43.465294	27.046213	39.03619	53.296085	3.681634	14.400284	470.27554	28.072124	7.283447	9.658028	6.127224	82.18247	7.897648	4.6783447	25.150396	22.646366	0	728.87134	219.17557	36.230305
advanced	Plate14_60824_Soil_BB2_01_27852	0	0	11.1978655	0	4.327447	13.149483	5.1611123	0	0	0	24.800594	0	3.8291342	0	0	0	0	0	3.3464408	0	0	0	0	0	6.732855	1.9548807	0	0	0	0	0	0	0	2.6404324	0	0	0	8.73714	8.916378	0	0	0	0	2.8772922	0	1.3228235	0	0	0	0	9.282486	0
advanced	Plate13_43436_Soil_GG3_01_27556	127.387566	0	131.85976	3.3652682	11.30906	128.51543	59.107616	38.89172	18.98656	5.43042	39.802193	6.0929747	16.769123	0	855.9473	8.811312	83.70015	11.890165	278.49097	16.135399	20.733212	5.1611123	661.363	4.447802	534.2687	133.22003	66.67397	165.21219	67.151535	269.3242	184.28833	223.06409	80.300285	65.689095	91.154495	681.6292	95.20931	52.198425	2851.251	246.26634	43.365868	128.96104	27.727596	174.72171	22.309908	31.999767	110.380974	51.853447	104.86687	5974.236	455.33398	46.36365
advanced	Plate14_61256_Soil_BA7_01_27844	0	0	8.603016	0	9.528992	10.760138	12.08193	0	0	0	48.3037	9.510805	0	0	3.107667	0	0	0	0	0	0	0	0	0	8.357512	0	4.1656084	0	0	0	0	0	0	0	0	0	3.4953136	4.789531	35.336945	0	0	3.3461757	0	3.7911606	4.8696747	0	0	2.407816	0	4.973198	40.52634	0
advanced	Plate13_54616_Soil_GH9_01_27578	0	0	11.988569	0	6.88308	32.72462	9.843164	11.563976	4.2424464	0	34.02451	3.4718552	0	0	157.32639	0	27.55652	0	0	0	8.779862	21.660984	701.7565	8.956737	11.308906	78.34819	5.364746	11.512577	21.238047	51.09002	0	6.69749	16.73503	3.3311043	20.561737	40.864334	4.5452023	14.252464	159.53575	199.19478	17.249907	4.8662205	5.077795	12.681881	18.50354	3.9784975	5.3769636	3.9573917	3.5162687	203.13635	209.10986	5.326729
advanced	Plate14_60826_Soil_BB7_01_27858	0	0	4.3270864	0	4.7603774	11.791507	7.2431297	0	0	0	32.73812	0	0	0	0	0	0	0	0	0	0	0	0	0	6.073704	0	2.0514104	0	0	0	0	3.1996994	0	0	0	8.292746	0	4.7905016	27.540367	0	0	0	0	6.037347	9.986722	1.8623886	0	0	0	25.007061	46.418854	3.4404511
advanced	Plate13_43380_Soil_GG10_01_27564	4.760353	0	23.475243	0	10.517884	32.304256	11.66762	4.1506805	0	0	95.06711	3.9564056	0	0	4.378724	0	0	0	0	0	0	0	20.130062	0	20.098728	26.762384	0	0	0	0	0	0	0	3.9396229	0	0	0	0	10.135631	5.4081893	0	0	6.5988007	0	8.083385	0	0	0	3.3918	19.083183	0	0
advanced	Plate13_45504_Soil_GG2_01_27555	0	0	20.642853	0	13.27808	22.909536	7.755235	0	3.4691799	3.937056	30.659344	4.0006685	0	0	80.31939	0	0	0	3.7418017	0	0	0	38.65714	0	13.442306	52.569153	4.1506805	3.9893198	0	11.498806	0	6.515931	4.4443073	0	4.666211	3.4195948	0	7.8676553	315.92627	2.8035355	3.5111847	0	0	7.5386047	27.913553	4.237022	3.490345	0	4.4885387	9.393371	117.60533	4.173313
advanced	Plate13_45936_Soil_GG4_01_27557	0	0	6.5355372	0	4.9244785	24.878782	5.4203463	0	4.6866417	3.9023795	42.714115	0	0	0	23.384647	0	0	0	0	0	0	0	10.928106	0	7.3372808	23.891298	3.430995	6.6668806	0	0	4.358577	0	0	3.731453	0	0	0	18.03888	91.91559	0	0	3.5137653	0	0	34.822395	2.5088692	0	0	3.9785454	22.988667	68.9954	3.5056076
advanced	Plate14_64298_Soil_BD2_01_27879	0	0	5.259074	0	4.105895	10.495265	6.043701	0	0	7.0264945	30.336287	0	0	0	0	0	0	0	0	0	0	0	0	0	13.112067	0	0	58.559734	0	0	0	0	0	0	3.7996163	3.6399841	0	2.3662448	23.20377	0	0	0	0	3.0425358	25.715706	2.6401305	0	0	0	3.3393466	63.230064	0
advanced	Plate14_60984_Soil_BG11_01_27932	0	0	0	0	3.3978324	18.187775	6.8571167	0	0	3.5894094	32.427372	0	3.7666512	0	0	0	0	0	0	0	0	0	0	0	4.777269	0	0	4.0156403	3.580174	0	0	0	0	0	0	0	0	4.98752	10.100772	0	0	0	0	3.6036272	4.6213207	1.662303	0	0	0	0	9.730125	0
advanced	Plate13_43546_Soil_GC6_01_27504	33.4841	0	25.86298	4.153607	20.874434	14.397148	12.784556	16.274967	7.300704	24.813847	42.03917	8.35318	18.112556	0	169.61966	0	5.979724	0	6.354003	0	0	4.533883	315.40927	0	13.67651	101.149994	18.839016	166.14001	13.024876	52.695652	6.8102193	16.144646	3.8512573	11.177256	6.2470818	332.90897	8.477549	10.931592	1263.0957	53.237286	20.38549	0	4.180023	19.18371	20.074278	0	15.3610935	10.918998	13.4026785	1448.2081	338.14795	11.972759
advanced	Plate13_43582_Soil_GC5_01_27503	23.807037	0	14.806935	6.457901	10.020818	14.018972	9.088028	0	0	3.4232247	82.79155	3.8539944	7.5115194	0	117.50097	3.4496233	7.9649086	3.4532683	10.592793	13.624244	3.5669575	0	130.47624	3.3816261	13.946701	62.662285	10.865019	79.85929	8.711057	27.328867	38.74356	4.3141937	6.4745407	10.01593	13.107433	138.89182	4.232998	7.8518553	1234.0282	30.177513	7.790907	0	4.6414747	17.921158	48.159172	3.3322554	15.374449	0	20.184704	1434.5519	201.45294	7.0894294
