	ATTRIBUTE_antibiotics_YN	filename	MS_718	MS_614	MS_1557	MS_3957	MS_4136	MS_485	MS_4039	MS_9983	MS_840	MS_15981	MS_13814	MS_10645	MS_30185	MS_23517	MS_29852	MS_23461	MS_30388	MS_30838	MS_28632	MS_30065	MS_23805	MS_25563	MS_29013	MS_27931	MS_28897	MS_29738	MS_23556	MS_30215	MS_24526	MS_26131	MS_22498	MS_28514	MS_25616	MS_29459	MS_26934	MS_30091	MS_29005	MS_24489	MS_23873	MS_23840	MS_28750	MS_28944	MS_29727	MS_30179	MS_28483	MS_29435	MS_30085	MS_26700	MS_27625	MS_29509	MS_27861
47	No	SS26_RC2_01_7335	3362.4507	0.0	190.43542	271.8605	0.0	248.52147000000002	616.3805	218.94215	530.2166	0.0	174.56201000000001	0.0	0.0	0.0	0.0	9.098978	0.0	0.0	0.0	0.0	723.78705	1156.4934	113.96793000000001	18.685547	11.569725	0.0	102.22063399999999	0.0	1346.3275	3595.598	0.0	91.42654399999999	0.0	146.05301	0.0	28.838451	76.796936	272.57275	277.08447	95.62004	35.55941	0.0	0.0	0.0	106.33462	130.91992	18.124449	42.428999999999995	86.28796	0.0	12.434975
35	No	SS19_RB7_01_7327	0.0	32.492836	5.295823	23.51024	9.5118885	51.090645	206.72198	0.0	286.2526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.143654	0.0	444.54865	1136.8577	399.28902999999997	47.202026000000004	27.84637	0.0	93.89899	0.0	623.2091	2096.6467	0.0	92.34602	0.0	306.58117999999996	0.0	195.25799999999998	126.12045	201.84268	204.96045	197.94035	122.84679399999999	0.0	0.0	0.0	93.35700000000001	177.67537	95.324425	59.300090000000004	81.159454	0.0	39.668137
31	No	SS49_RE1_01_7361	0.0	0.0	2.7858691	0.0	5.2862873	19.95769	148.36774	0.0	89.131874	0.0	0.0	0.0	0.0	0.0	0.0	2.6923885	0.0	0.0	0.0	0.0	0.0	152.74988000000002	111.27080500000001	2.8965167999999997	11.371887	0.0	69.41192	0.0	98.82608	207.46884	0.0	0.0	0.0	83.55686	0.0	78.99361400000001	47.257343	88.3241	88.3241	137.39182	65.62245	0.0	0.0	0.0	61.21576999999999	73.58575	38.35223	31.823665999999996	30.589825	0.0	17.098110000000002
30	No	SS23_RB11_01_7331	0.0	0.0	0.0	33.623622999999995	0.0	29.614643	223.76977999999997	0.0	110.33055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.69585	419.0631	68.29626	12.065847	62.458267000000006	0.0	33.705257	0.0	292.41772000000003	891.7849	0.0	62.377506000000004	0.0	213.37965	0.0	38.202076	0.0	97.44498399999999	97.44498399999999	85.796295	36.5838	0.0	0.0	0.0	31.819779999999998	75.329155	18.356197	12.560495	25.540653	0.0	2.8338804
27	No	SS1_RA1_01_7303	0.0	0.0	2.757532	22.599659	2.8246157000000003	40.236129999999996	280.22592000000003	0.0	91.71396999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	329.6532	64.7596	20.57806	18.771088	0.0	95.659706	0.0	203.96538	332.7401	31.672121	43.84048	0.0	99.95235	0.0	47.958477	0.0	149.97308	155.84544	119.09093	59.207919999999994	0.0	0.0	0.0	46.616608	42.366528	34.943540000000006	8.007338	20.473717	0.0	7.9060087
26	No	SS7_RA7_01_7313	687.508	302.112	527.1127299999999	97.3502	18.664103	132.09555	1079.5238	120.45958999999999	399.53137000000004	0.0	0.0	0.0	188.24985	0.0	0.0	0.0	47.163914	0.0	0.0	0.0	51.480953	477.33853	88.99253	14.140247	13.4524555	0.0	91.894936	0.0	675.3564	371.80753	0.0	25.564552	0.0	21.601707	3.5904608000000002	0.0	0.0	27.565983000000003	21.727345	53.897087	0.0	0.0	0.0	0.0	27.328718	7.0851784	2.7896947999999995	12.807907	2.8547673	0.0	24.625132
25	No	SS9_RA9_01_7315	12.579991	0.0	0.0	28.40942	2.8573967999999996	49.44446	328.91742	0.0	119.75039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.67853	572.6445	188.85333	4.0329723	9.410764	0.0	65.81219499999999	0.0	231.51372999999998	809.4851	0.0	0.0	95.04437	49.510338	3.0840158	73.287476	0.0	109.90458999999998	111.8974	224.99431	22.669811	0.0	0.0	0.0	0.0	21.07341	18.940493	40.67819	17.565777	2.7068858	4.6656494
23	No	SS35_RC11_01_7344	30.63495	56.236076000000004	0.0	0.0	3.291006	63.32058000000001	0.0	0.0	186.46786	0.0	245.14157000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.063908000000005	0.0	118.0623	0.0	26.98098	0.0	84.52669	0.0	7.88029	36.804016	151.73494	0.0	0.0	90.67273	0.0	73.12003	34.555285999999995	95.89725	35.34536	4.7436457	48.05818	0.0	0.0	0.0	0.0	46.896423	32.285446	26.167042000000002	23.164755	0.0	15.232634
22	No	SS6_RA6_01_7310	26.688032	0.0	3.5986452000000004	30.223278000000004	4.1841040000000005	32.827145	308.6343	0.0	61.9624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.14084	317.29537999999997	126.46718	34.567013	60.455566000000005	0.0	49.300987	0.0	119.79223999999999	190.19998	0.0	112.98066000000001	0.0	361.74377000000004	0.0	58.98823	41.337241999999996	107.661	109.27435	255.84167000000002	36.85608	30.680677000000003	0.0	0.0	104.56635	134.6903	32.5218	21.47457	31.299282	0.0	22.449524
33	No	SS10_RA10_01_7316	25.244797	0.0	7.2495837	30.577184999999997	42.745438	65.290375	350.75378	0.0	252.44292000000002	0.0	139.38705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.50676	0.0	542.97455	1342.3372	375.5236	56.529357999999995	32.158432	0.0	99.69601999999999	0.0	636.0797	1919.3297	0.0	58.103508	0.0	205.99539	0.0	222.84882000000002	87.212395	91.88628	153.09886	251.94075	78.05311999999999	15.471271	0.0	8.554802	60.11509	68.905304	77.76015500000001	69.63956	32.378128000000004	0.0	42.680237
111	No	SS143_RE2_01_7471	19.422092000000003	34.91519	0.0	0.0	0.0	5.545717	0.0	0.0	68.39147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0338125	0.0	2.9861164000000002	0.0	10.366173	0.0	0.0	0.0	0.0	0.0	0.0	9.7552805	0.0	0.0	0.0	14.432209	0.0	0.0	23.984714999999998	0.0	0.0	0.0	0.0	17.12418	10.112751	0.0	1.9167995	0.0	2.9120636
93	No	SS121_RC4_01_7447	56.876495	0.0	0.0	45.799168	2.7782316000000002	31.115488	0.0	0.0	119.41406	0.0	261.22726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.74953000000001	59.388313000000004	112.76698	0.0	26.061716	0.0	3.0631943	0.0	0.0	155.36102	0.0	269.20052999999996	0.0	0.0	0.0	34.469153999999996	34.469153999999996	41.252235	57.052372	0.0	0.0	0.0	121.242676	166.06792	27.223335	24.062765	43.088703	0.0	7.4616466
113	No	SS155_RF2_01_7487	23.109634	36.869423	2.492254	0.0	0.0	23.736446	68.78953	0.0	64.03336999999999	0.0	249.2495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.580430999999999	0.0	13.643087	0.0	19.97085	0.0	0.0	0.0	0.0	0.0	0.0	28.730584999999998	0.0	0.0	0.0	15.043246	3.0828377999999996	0.0	51.44325	0.0	0.0	0.0	0.0	16.46544	6.9699097000000005	0.0	0.0	0.0	2.9666647999999998
176	No	SS156_RF3_01_7488	14.656386999999999	0.0	2.662066	328.84186	4.8887444	47.64825	1250.3201	80.06285	114.56897	0.0	154.87762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.29063000000001	0.0	131.92836	397.59415	374.17273	148.37209	127.59013	0.0	261.61584	0.0	234.14	680.0737	92.68523	483.6813	27.425446	734.35187	0.0	82.38766	255.98395	419.60138	401.1919	447.16724000000005	199.09813	0.0	0.0	0.0	436.64154	619.9191	118.32745	203.33713	176.98328999999998	2.6021967	67.51953
175	No	SS178_RH1_01_7511	12.419367	0.0	0.0	67.46181999999999	3.0604005	80.49967	569.7336	0.0	65.67563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.98718	0.0	183.83925	555.3937400000001	366.48138	41.747555	22.46043	0.0	95.31367	0.0	315.79614	883.8382	0.0	34.265137	0.0	240.23267	2.530982	152.14018000000002	105.129974	101.1478	96.531494	157.44826	83.60035	0.0	0.0	0.0	0.0	86.22901999999999	44.8153	27.779764	24.158087	0.0	10.873622
174	No	SS145_RE4_01_7473	131.21538	0.0	0.0	255.76897000000002	0.0	22.288372	1192.6595	101.1311	41.659492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8041096000000003	0.0	261.0815	0.0	737.54865	1802.4033	1221.0148	194.3834	497.6669	0.0	221.49039	3.3185472000000003	970.5346699999999	3409.7056	237.98125	187.44748	157.20991999999998	1091.4064	2.540451	716.3894	985.16296	254.24892999999997	153.04901	116.85226999999999	460.03888	79.82056	49.668209999999995	49.98405	100.02127	791.6486	327.47577	48.113083	179.16364	39.533756	93.25496
112	No	SS112_RB7_01_7437	86.77875999999999	0.0	29.360281	194.53824	21.352472	83.87066	326.08893	72.06872	226.2327	0.0	194.58676	0.0	0.0	0.0	0.0	9.088445	81.176056	181.7534	0.0	0.0	0.0	165.69685	182.20937	179.86475	293.7996	0.0	111.8223	2.9829092	94.76569	165.20557	189.78194	562.729	0.0	906.6239	0.0	0.0	60.30562	186.65248	183.7343	95.158775	93.184555	0.0	0.0	0.0	325.59924	361.84732	13.543645000000001	73.97033	172.40367	0.0	64.30168
171	No	SS159_RF6_01_7491	9.598744	0.0	2.6462526	304.6433	18.20747	41.786484	1311.3162	91.88243	70.97700999999999	0.0	185.12701	0.0	0.0	0.0	0.0	15.776794	0.0	0.0	129.94287	0.0	53.754025	265.41656	600.5774	52.27942	70.87730400000001	0.0	881.6713	3.5099316	104.854034	439.92	92.59576	276.54745	0.0	673.0039	0.0	140.65146000000001	246.14278	905.1807	587.9349	929.3045699999999	302.38748	0.0	0.0	0.0	196.83581999999998	390.40884	89.26227	86.960976	120.58071000000001	2.8924985	38.150215
170	No	SS158_RF5_01_7490	0.0	0.0	3.5524995	211.17366	0.0	70.87676	995.632	65.97964	54.050335	0.0	0.0	0.0	0.0	0.0	0.0	5.792882	0.0	0.0	0.0	0.0	229.86	745.942	281.88342	32.370827	64.71245	0.0	270.93253	0.0	391.3329	1678.1631	105.62739599999999	239.82625	0.0	630.1080000000001	2.7136803	82.86756	119.54961999999999	485.45474	356.904	106.938034	220.65438999999998	0.0	0.0	0.0	128.03793000000002	253.11388	20.515415	47.987885	105.4242	2.5355554	29.566966999999998
169	No	SS165_RF12_01_7498	0.0	0.0	3.5623012000000003	233.87662000000003	48.778088000000004	33.64455	1154.1475	77.065506	160.68565	0.0	218.38497999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.70049	0.0	192.16087	490.87262000000004	599.7407	87.82573000000001	335.78403	0.0	148.29218999999998	13.676302	494.23322	1064.9408	103.44068	494.04375999999996	0.0	1928.4507	0.0	142.6438	249.35512000000003	187.85863999999998	169.80257	100.88000500000001	128.66593999999998	35.6568	0.0	35.52223	246.72683999999998	549.5638	65.10911999999999	187.66377	181.79373	8.943205	31.156721
168	No	SS175_RG10_01_7508	14.326529999999998	0.0	0.0	113.64553000000001	0.0	62.53911	334.5332	73.57408000000001	453.24594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	517.9571	76.56631	14.666441	16.506242999999998	0.0	30.109773999999998	0.0	44.8842	179.01932	0.0	18.335729999999998	0.0	125.08968	0.0	0.0	0.0	50.76204	37.697390000000006	16.199945	2.5761279999999998	0.0	0.0	0.0	0.0	58.809162	7.749560000000001	7.0656996	8.328529	0.0	5.2635955999999995
167	No	SS161_RF8_01_7493	0.0	0.0	0.0	279.65234	0.0	26.411084999999996	925.5072	60.400943999999996	102.73691	0.0	0.0	0.0	0.0	0.0	0.0	8.92877	28.383136999999998	86.79297	231.61853	0.0	209.47731000000002	633.10065	1161.3761	481.52594000000005	514.67804	0.0	817.3572	2.6717433999999995	715.8436	1081.7325	0.0	768.0418	123.84073000000001	1598.131	3.3109102	172.6649	454.57345999999995	1453.2931	1105.7672	895.1639	466.72302	0.0	16.001698	0.0	305.2144	648.9937	73.36389	203.65341	303.10016	0.0	63.355877
165	No	SS184_RH7_01_7521	21.08319	0.0	0.0	210.28083999999998	0.0	32.58197	222.5696	0.0	117.6017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.94637999999998	40.664433	42.821495	0.0	60.125969999999995	0.0	29.502829	40.34624	45.075959999999995	60.903084	36.076706	409.68817	3.3063550000000004	62.54003	97.02773	47.299732	50.96407	34.58157	25.243107000000002	0.0	0.0	0.0	0.0	186.16922	25.260567	29.438672999999998	31.475813	0.0	19.75916
164	No	SS201_RB3_01_7544	19.004093	0.0	0.0	64.7229	51.472214	34.91554	94.2537	0.0	141.10617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.685755	0.0	0.0	0.0	108.50131999999999	0.0	313.8378	60.60332	182.65231	0.0	36.953094	0.0	18.72105	3.9694538	45.612087	352.8002	0.0	902.0078	0.0	117.47984	159.80045	114.49361	65.67959599999999	18.484243	90.5789	26.577755	0.0	0.0	201.95033	382.74927	53.559090000000005	48.162262	156.11608999999999	0.0	33.902029999999996
163	No	SS167_RG2_01_7500	23.525524	0.0	9.742527	245.88907000000003	3.1260908	41.12216	924.7885	75.16994	157.35973	0.0	291.77997	0.0	0.0	0.0	0.0	3.077004	0.0	0.0	0.0	0.0	196.21927	670.27313	296.5612	39.545025	188.3722	0.0	110.469696	3.2574099999999997	478.67963	2096.1543	133.70108000000002	268.1028	0.0	1171.614	2.4956756	76.22183000000001	142.55833	260.41013	164.38339	242.65274	115.49678	34.68463	0.0	0.0	214.71837000000002	390.4191	38.959507	115.11046	124.79163	2.7714615	30.05218
161	No	SS170_RG5_01_7503	0.0	0.0	2.459851	230.1827	7.2965016	45.73053	1187.789	70.42718	104.5705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.80052	0.0	219.3457	591.7082	335.04578	57.565746	74.61359	0.0	132.25732	2.6753182	306.89774	734.7036	112.94748999999999	168.19154	0.0	638.0607	0.0	139.21826000000001	120.28834499999999	161.88715	149.15181	90.710396	194.46993999999998	35.413666	0.0	0.0	75.38618000000001	267.8355	86.34585600000001	255.22252000000003	93.074104	0.0	45.4276
160	No	SS166_RG1_01_7499	0.0	0.0	2.9044017999999996	206.16817	9.18363	39.832947	947.83704	0.0	129.89283999999998	0.0	241.33559	0.0	0.0	0.0	0.0	2.5591629	3.58354	0.0	259.49915	0.0	125.13553999999999	668.8864	779.08655	160.8376	357.41967999999997	0.0	208.18964	6.566426299999999	429.68054000000006	1361.3801	126.841385	785.4499	30.596457	2085.1458	0.0	199.23645	235.394	257.13324	232.68294	120.72946999999999	258.37225	36.35009	0.0	0.0	332.26126	550.1452	65.62692	60.134730000000005	184.88321000000002	2.697258	97.48964000000001
159	No	SS206_RB8_01_7549	0.0	39.149646999999995	0.0	177.52795	4.319314	2.0046659	0.0	0.0	303.665	0.0	231.80861000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.866531	0.0	0.0	0.0	23.33989	0.0	0.0	0.0	0.0	0.0	0.0	9.243433	0.0	0.0	0.0	23.153275	0.0	0.0	10.970027	0.0	0.0	0.0	0.0	0.0	3.6449432	24.711679999999998	0.0	0.0	0.0
177	No	SS186_RH9_01_7523	0.0	0.0	0.0	222.86178999999998	2.5258338	40.437233	666.3304400000001	0.0	319.03308	0.0	292.9858	0.0	0.0	0.0	0.0	2.6414084	18.50007	0.0	157.20516999999998	0.0	0.0	0.0	579.9114	64.50716	411.04868	0.0	106.91325	2.5184984	36.353382	211.35265	21.82425	309.96225	0.0	1886.2732	3.4777331	162.00739	288.05893	126.69691	121.20501000000002	112.73751000000001	90.78195	0.0	15.181120000000002	140.84296	98.32333	845.7724599999999	66.38497	8.083714	42.809593	4.4997125	53.804527
179	No	SS164_RF11_01_7496	0.0	0.0	2.886135	161.36174	24.724370999999998	40.665409999999994	798.9191	0.0	159.0816	0.0	161.40958999999998	0.0	0.0	0.0	0.0	6.508306500000001	59.862945999999994	150.9707	236.9002	0.0	289.66643999999997	646.65454	714.99963	316.3646	397.5539	0.0	210.23604	7.4156059999999995	1115.474	2241.1367	259.01526	901.0865	0.0	1726.5448	2.9653435	127.066864	234.88207999999997	619.7707	398.43298	370.54007	156.39911999999998	22.94014	0.0	0.0	407.58057	654.6053	58.36595	274.5168	243.11883999999998	2.5859509	82.12021
181	No	SS185_RH8_01_7522	27.679848	0.0	7.1697820000000005	288.0062	56.41587	65.44368	861.03955	0.0	335.83447	0.0	436.3327	0.0	0.0	0.0	0.0	0.0	32.526061999999996	0.0	360.8053	0.0	0.0	203.79683	982.3475	511.61765	844.1874	0.0	273.78076	2.6135787999999995	99.17989	153.30331	98.32715	1449.3312	37.34113	3318.5425	5.8008604	152.6745	423.73773	878.8316699999999	683.95123	330.6126	303.9902	0.0	17.368504	36.899254	736.39777	1119.2657	80.47168	250.63464	395.78592000000003	3.5485458	69.05746500000001
183	No	SS200_RB2_01_7543	12.550008	0.0	0.0	397.8941	137.45233000000002	13.548153	212.6559	165.12247	88.58502	0.0	250.78397999999999	0.0	0.0	0.0	0.0	0.0	17.191399	0.0	194.56116	0.0	0.0	0.0	640.8747599999999	271.95984	514.8027	0.0	31.815243	0.0	4.9617443	13.968535999999999	0.0	1466.5981	0.0	2385.7688	0.0	64.11378	197.75331	101.79189000000001	101.79189000000001	84.92426999999999	65.411316	0.0	0.0	30.766233000000003	374.33783	429.80328	18.246147	49.062477	128.67226000000002	0.0	63.42289
201	No	SS217_RC7_01_7561	137.03441999999998	0.0	2.8300416	350.8942	10.385927	489.7689	1067.3066	50.380547	163.16313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.46378	7.8782554000000005	0.0	2.5673318	0.0	14.136189000000002	0.0	3.9783553999999994	3.118904	0.0	0.0	0.0	2.617218	0.0	0.0	0.0	21.489878	0.0	14.49342	0.0	0.0	0.0	0.0	0.0	3.1317806	0.0	2.8858266	0.0	0.0	3.5476513
200	No	SS218_RC8_01_7562	62.838809999999995	0.0	0.0	86.65784000000001	0.0	22.662838	239.0484	0.0	92.45323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.53484	15.603438	2.9013824	0.0	52.88223000000001	0.0	3.8429138999999997	16.154537	0.0	64.63811	0.0	26.51045	0.0	0.0	0.0	71.65158000000001	9.649269	0.0	0.0	0.0	0.0	0.0	0.0	3.6384583	6.080207	7.583534200000001	11.166307000000002	0.0	12.874185
199	No	SS192_RA6_01_7534	0.0	0.0	11.901601	234.6174	97.19827	75.45204	1118.4243	86.99600000000001	157.84416000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.75471000000002	290.39496	308.30316	29.293488	83.55046	0.0	82.22052	0.0	252.33218	688.3325	0.0	233.3172	0.0	986.7381	2.7400017000000005	57.74763000000001	142.78047	78.38741999999999	78.38741999999999	58.116707	87.99344	16.117409	0.0	0.0	92.846695	405.48758	29.236551000000002	36.25435	82.45832	0.0	4.9205346
198	No	SS203_RB5_01_7546	0.0	0.0	0.0	265.98975	151.69807	18.244370999999997	748.3148	0.0	134.08147	0.0	265.68698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.06241999999999	164.22281	3.6499976999999997	31.352749	0.0	102.60552	0.0	56.349669999999996	150.60423	0.0	0.0	0.0	112.03609499999999	0.0	98.69243	48.61384	115.9393	115.9393	132.30936	30.247343	0.0	0.0	0.0	0.0	35.980495	42.171096999999996	81.46944	31.390238	0.0	4.1244974
197	No	SS193_RA7_01_7535	15.474544	0.0	10.423437	190.09537	2.8703325	196.0116	728.6489	0.0	100.07594	0.0	89.272354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.957108000000005	57.530871999999995	15.709535	10.899249000000001	0.0	44.658474	0.0	195.42465	259.6747	0.0	56.333443	0.0	107.507805	3.2322016	168.83719	0.0	108.44241000000001	34.82897	31.293371	85.23999	0.0	0.0	0.0	0.0	39.92439	19.989779000000002	42.453693	87.49248	0.0	4.0553083
196	No	SS212_RC2_01_7556	0.0	0.0	0.0	234.90067000000002	30.71847	16.225548	928.83276	0.0	161.61108000000002	0.0	271.82724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.506316999999996	12.621771	7.122058999999999	0.0	30.63768	0.0	83.26015	179.79807	0.0	31.079947999999998	0.0	68.83452	0.0	0.0	0.0	45.125637	24.914291	54.831272	42.517784000000006	0.0	0.0	0.0	0.0	27.383615000000002	3.3913937000000005	8.239162	15.236618	0.0	0.0
195	No	SS168_RG3_01_7501	13.087696000000001	0.0	0.0	291.0999	3.3122995000000004	86.9021	1063.6763	79.305374	136.22017	0.0	146.1763	0.0	0.0	0.0	0.0	0.0	3.2578712000000003	0.0	150.24986	0.0	583.4881	1242.8638	683.43604	153.4855	325.0879	0.0	244.20442000000003	0.0	778.7079	3191.4224	220.34183	573.0922	66.24866999999999	2126.4841	0.0	110.26902	267.1865	326.83688	295.28198	294.04306	170.46768	18.303976000000002	0.0	29.026103999999997	245.92768999999998	640.1032	57.528693999999994	190.79093999999998	167.10574	0.0	31.997084
158	No	SS194_RA8_01_7536	0.0	0.0	0.0	0.0	0.0	0.0	347.84708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.576083999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.672935	0.0	0.0
193	No	SS173_RG8_01_7506	0.0	0.0	3.3199847	204.84544	0.0	40.564465000000006	934.6443	64.24254599999999	66.243706	0.0	128.46674	0.0	0.0	0.0	0.0	3.6962779	11.944587	0.0	166.6245	0.0	119.2341	268.52545	492.7279	134.43997	299.85200000000003	0.0	199.34239	7.841624700000001	233.60486	809.51953	212.0765	602.24115	106.82283000000001	1785.5371	0.0	106.2771	137.8699	341.08145	290.0649	227.80562999999998	103.9222	0.0	0.0	43.940540000000006	240.5595	442.60904000000005	26.895290000000003	149.53937	162.2941	3.2179564999999997	57.102467000000004
191	No	SS205_RB7_01_7548	0.0	0.0	3.1361327	236.18343	63.878975	36.606842	988.29675	0.0	114.94613000000001	0.0	313.2907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.8555	190.56705	9.634319999999999	41.163715	0.0	43.19539	0.0	125.66426000000001	332.40436	0.0	0.0	0.0	316.0228	0.0	92.93526	106.33285	68.927025	68.927025	77.31688	106.59735	26.334827	0.0	0.0	0.0	128.29146	45.51782	17.552837	36.882793	0.0	3.5570739999999996
190	No	SS177_RG12_01_7510	0.0	0.0	2.6669307	242.65614	0.0	91.69887	1163.403	97.139336	138.2718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.21825	0.0	347.38248	474.37192000000005	344.51996	111.31541000000001	117.92116999999999	0.0	157.11546	0.0	425.04152999999997	1585.2671	0.0	243.07779	0.0	612.5487	0.0	127.12562	153.35419	379.59744	184.20139	143.22311000000002	114.972885	15.2986	0.0	0.0	87.79083	338.3672	68.343834	138.51413	93.42027	0.0	58.319880000000005
189	No	SS202_RB4_01_7545	18.431145	0.0	7.5852976	135.31229	106.69383	62.365425	272.97033999999996	0.0	251.55142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.029144	0.0	339.4016	9.57975	51.614246	0.0	93.36639	0.0	29.021034000000004	35.745605	0.0	0.0	0.0	221.93197999999998	0.0	289.25504	140.21611000000001	130.781	135.38205	51.698727000000005	35.31478	0.0	0.0	0.0	0.0	104.43760999999999	78.14780400000001	37.340546	29.676977	0.0	8.843819
188	No	SS190_RA4_01_7532	23.772876999999998	0.0	37.518024	198.02335	201.52492	52.80036	973.8979	0.0	106.75295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.259796	0.0	57.362230000000004	0.0	322.58847000000003	73.4084	77.81788	0.0	226.3389	0.0	149.89949	301.57645	33.803078	242.54707000000002	0.0	713.8322	0.0	43.186058	79.44445999999999	300.6184	125.36788999999999	265.51974	71.83315	0.0	0.0	0.0	96.3873	369.53002999999995	37.29408	70.99101	114.18016000000001	0.0	43.210476
187	No	SS176_RG11_01_7509	16.443403	0.0	0.0	126.54715	0.0	17.72484	894.7673300000001	62.29780600000001	155.28262	0.0	0.0	0.0	0.0	0.0	0.0	3.8212237	0.0	0.0	0.0	0.0	163.8236	677.9519	276.05756	39.549343	58.258582999999994	0.0	153.02844	0.0	512.0173	1082.9901	0.0	120.80155	63.042717	255.71143999999998	0.0	0.0	111.70551999999999	151.43384	141.92917	186.7961	74.839966	0.0	0.0	0.0	65.30394	151.09988	21.743767000000002	39.969532	60.617946999999994	2.5421810000000002	8.434612
185	No	SS174_RG9_01_7507	12.847973	0.0	0.0	172.06989	36.909245	28.1303	820.8758	0.0	78.43489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.47606000000002	0.0	332.57288	1063.7909	377.03235	76.50356	76.814735	0.0	132.98918	4.087472	672.0093400000001	1731.9592	127.43516000000001	233.97527000000002	0.0	393.76114	0.0	117.8815	129.76543999999998	142.51723	115.48083000000001	196.95604	78.33594000000001	0.0	0.0	0.0	99.77976	173.97536000000002	57.042522	76.98581999999999	69.95804	0.0	43.05925
184	No	SS207_RB9_01_7550	51.599790000000006	0.0	7.0489397	41.22885	49.004906	34.82288	264.41925	0.0	126.98761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.05183000000001	0.0	121.36878999999999	21.83486	21.276785	0.0	48.512955	0.0	35.325256	54.63209499999999	0.0	64.98212	0.0	195.87378	0.0	175.22867	47.763863	89.74636	28.046105999999998	0.0	198.91988999999998	77.96263	0.0	0.0	0.0	25.642862	53.42775699999999	9.880986	10.672557000000001	0.0	11.975868
192	No	SS183_RH6_01_7520	0.0	0.0	5.2036037	674.0241	24.087057	37.3725	994.6365400000001	117.78751000000001	112.27431499999999	757.2167400000001	392.05655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.37791	0.0	454.82858	478.4646	256.1043	61.018986	249.28384	0.0	94.48848000000001	0.0	656.6216400000001	2007.6843	79.16688	338.74026000000003	0.0	1104.493	0.0	28.751316	161.46143999999998	219.16953999999998	217.15392000000003	185.44736	145.4601	0.0	0.0	0.0	219.41657999999998	506.70453	45.838505	115.56293000000001	266.23187	3.0119514	35.632071999999994
