filename	MS_670	MS_1030	MS_6449	MS_717	MS_894	MS_453	MS_3590	MS_6872	MS_1191	MS_4169	MS_5010	MS_1341	MS_2942	MS_4813	MS_9355	MS_3517	MS_7760	MS_2118	MS_2112	MS_6466	MS_8239	MS_243	MS_1526	MS_1109	MS_2936	MS_5981	MS_5279	MS_4449	MS_7579	MS_9944	MS_13162	MS_8475	MS_5106	MS_8386	MS_8541	MS_877	MS_10867	MS_15189	MS_972	MS_9095	MS_9008	MS_10855	MS_5534	MS_12717	MS_4361	MS_12600	MS_14651	MS_18006	MS_5683	MS_4689	MS_20130	MS_13564	MS_15990	MS_5921	MS_13221	MS_18173	MS_15659	MS_16381	MS_23208	MS_23827	MS_18694	MS_20828	MS_23228	MS_22550	MS_23818	MS_31692	MS_24091	MS_25781	MS_29668	MS_26402	MS_32495	MS_22927	MS_24288	MS_29361	MS_19344	MS_23521	MS_31275	MS_32587	MS_28216	MS_32710	MS_20454	MS_31008	MS_32449	MS_18921	MS_24129	MS_31931	MS_19854	MS_23328	MS_32041	MS_28713	MS_30343	MS_23695	MS_32983	MS_23188	MS_31397	MS_27981	MS_30083	MS_30655	MS_32048	MS_37395
compound	Putrescine-C2:0	Cadaverine-C2:0	Cadaverine-C2:0	Histamine-C2:0	Histamine-C2:0	Cadaverine-C3:0	Putrescine-C4:0	2-aminovaleric acid-C2:0	Histamine-C3:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	Putrescine-C5:0	Putrescine-C5:0	Alanine/Sarcosine-C5:0	Aspartic acid-C2:0	Tyramine-C2:0	Histamine-C4:0	Histamine-C4:0	N-acetylcadaverine-C2:0	Cadaverine-C5:0	Spermidine-C2:0	Lysine-C2:0	Glutamic acid-C2:0	Threonine/homoserine-C4:0	Dopamine-C2:0	Histamine-C5:0	Histamine-C5:0	N-acetylcadaverine-C3:0	Cadaverine-C6:0	Leucine-C4:0	Methionine-C3:0	Spermidine-C5:0	Histamine-C6:0	Histamine-C6:0	3-methylhistidine-C2:0	Cadaverine-C7:0	Leucine-C5:0	Spermidine-C4:0	Spermidine-C4:0	Serotonin-C2:0	Methionine-C4:0	Tyrosine-C2:0	Cadaverine-C8:0	Lysine-C5:0	5-methoxytryptamine-C2:0	Phenylalanine-C4:0	Tyramine-C6:0	L-DOPA-C2:0	Histidine-C5:0	Leucine-C7:0	N-acetylcadaverine-C7:0	Cadaverine-C10:0	Arginine-C5:0	Tryptophan-C3:0	Leucine-C9:4	Histamine-C10:0	Methionine-C9:4	Tyramine-C10:1	Tyramine-C10:0	Histamine-C12:0	Putrescine-C14:0	Putrescine-C16:0	Histamine-C15:0	Cadaverine-C16:0	Leucine-C14:0	Histamine-C16:0	Putrescine-C18:0	Valine-C16:0	Cadaverine-C18:0	Leucine-C16:0	Histamine-C18:2	Histamine-C18:1	Valine-C18:2	Spermidine-C16:0	Lysine-C16:0	Methionine-C16:0	Leucine-C18:2	Leucine-C18:1	Leucine-C18:1	Arginine-C15:0	Tyramine-C18:2	Tyramine-C18:1	Spermidine-C18:2	Lysine-C18:2	N-acetylcadaverine-C18:1	Spermidine-C18:1	Lysine-C18:1	Methionine-C18:2	Phenylalanine-C18:3	Phenylalanine-C18:2	Arginine-C18:1	Serotonin-C18:1	Arginine-C18:0	Tryptophan-C16:0	Tyrosine-C18:2	Tyrosine-C18:1	Tryptophan-C18:2	Tryptophan-C18:1	Serotonin-C20:0
P3_C4_Sample_X3164504	0	1012549	57544.836	172119.92	0	1338291.5	0	0	492274.44	0	0	0	0	0	0	0	68353.28	0	0	720271.5	181581.9	2758734	0	0	0	0	0	0	346098.94	9816.406	0	0	0	0	0	0	7078.622	0	1285648.9	21949.846	0	0	0	0	0	0	0	0	0	0	0	3205.9778	6043.833	0	0	0	0	0	0	0	5937.0845	13911.381	0	34928.94	0	0	97968.34	0	152997.17	0	11561.002	160665.5	108431.18	0	0	498570.44	10509.932	0	0	0	11058.785	52380.207	0	0	451052.22	153926.7	0	881063.56	0	11983.043	79511.05	157154	0	178906.95	27818.893	0	0	0	0	0
P1_G3_Sample_X3167088	0	8361895.5	85674.23	621234.2	13000000	25700000	131933.47	0	3946186	0	0	0	8476096	30621.715	0	0	74194.375	83446.44	14300000	1274203.5	5980240.5	0	0	0	0	28201.98	4853155.5	88304.22	594644.56	210221.69	0	0	0	0	256821.19	0	0	0	0	0	0	0	0	0	110135.53	0	0	0	0	17407.123	0	0	0	65782.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6857.631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_D9_Sample_X3165029	0	0	0	472359.38	0	0	0	0	0	0	0	0	0	0	0	0	73678.586	18062.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67534.86	0	13850.663	0	0	0	0	0	0	25587.697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25729.838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_D5_Sample_X3163040	0	0	20881.775	0	0	735662.06	0	0	0	0	0	0	0	0	0	0	66058.336	0	0	286227.56	0	0	0	0	0	0	0	0	106018.42	4810.7017	0	117976.56	0	0	0	0	0	0	0	0	57446.75	0	2352149.2	0	0	31267.418	0	0	0	0	0	0	0	0	0	0	0	429.8689	0	0	0	0	0	0	0	8848.341	0	0	0	0	0	13661.87	0	14847.417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1141.4905	0	0	0	0	0	0	0	0	0	0
P2_G11_Sample_X3166835	0	14600000	72839.2	314790.53	1898179.8	30400000	38178.227	0	1510669.9	0	0	0	19900000	128657.69	0	0	0	0	1332956.4	1251995.8	8937166	0	0	0	0	0	739717.7	54590.28	302134.06	165536.98	0	0	0	0	23233.242	0	4069.7773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6831.1147	0	0	12937.59	0	0	0	0	0	0	0	0	0	4057.852	0	0	0	0	0	0	5652.6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_C9_Sample_X3148813	0	10700000	46301.934	0	0	7716769.5	27771.002	0	628198.06	0	0	0	0	0	0	0	0	0	0	101285.625	392633.75	1315842.8	0	0	0	0	37822.707	0	0	10882.456	0	0	0	31850.133	10130.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40532.21	0	0	0	0	3322.7449	21256.738	41060.836	0	579972.56	6229.46	0	0	0	49189.383	18360.182	17552.055	4638.768	0	0	128853.85	0	0	0	0	0	0	0	29289.12	127463.58	249306.66	7948.1855	183439.02	0	6771.0537	0	50810.316	0	26283.168	31477.053	0	0	0	0	0
P4_F3_Sample_x3140299	0	6681834	84321.38	0	1915883.4	7493686	22450.055	0	636867.8	0	0	0	0	0	0	0	0	0	347901.38	929353.94	135079.12	0	0	0	147302.89	0	150876.06	32477.057	293560.97	0	0	0	17321.385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110972.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14655.215	0	0	0	0	0	0	0	9299.677	0	0	0	0	0	173159.97	0	0	0	0	0	0	0	0	0	55996.402	0	0	0	0	0	0	8686.667	0	0	0
P4_H8_Sample_X3168086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532.8943	0	0	0	0	0	0	0	0	0	0
P1_C4_Sample_x3156557	0	768999	29599.312	1611886.6	0	1703165.5	0	0	0	321845.06	0	0	1694488.9	35196.19	0	4395.1025	0	86971.484	0	716845.1	669625.9	1758582.1	0	177586.03	146207.34	48270.766	0	0	0	21956.07	0	0	7632.436	0	0	0	0	0	1448571	0	54889.246	0	21885.7	0	0	0	0	0	0	11177.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831.4001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_E4_Sample_x3157411	0	15600000	103187.02	164303	0	19300000	67570.67	0	0	0	0	0	1111586.5	18656.969	0	0	0	0	0	1246597.2	857164.4	0	1023330	0	37592.04	0	29618.098	0	593853.9	35813.55	0	0	0	0	0	0	0	0	0	0	0	0	35345.715	0	0	0	0	0	0	0	0	7414.402	0	0	0	9751.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29333.965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_D5_Sample_X3143542	0	900440.5	13727.701	493389.44	0	1013934.4	14493.945	0	689388.5	78064.05	0	0	0	4686.119	0	13543.269	0	71396.805	88244.64	0	129533.81	0	0	0	139449.06	29866.332	35493.92	0	0	0	0	0	3830.6865	2102.332	0	0	0	0	0	0	99357.43	0	36741.82	0	0	6695.241	0	0	0	12339.507	0	19425.143	0	0	0	29390.762	0	2341.6755	0	0	0	0	0	0	0	59103.375	0	0	0	0	0	12489.19	0	17150.145	0	0	0	0	0	0	7044.3564	0	13559.882	0	0	0	0	0	0	4678.2544	0	40253.535	0	55397.22	0	0	0	0	0	0
P1_F2_Sample_x3144136	0	21600000	171217.5	0	2987020.8	40600000	134591.78	0	1587384.9	0	0	0	2378288.5	20312.092	0	0	0	0	2058675.8	1188057	1090538.9	0	0	0	0	0	1480204.1	0	803387.1	4884.067	0	0	0	0	11546.633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20361.23	0	0	30682.41	0	0	0	7664.9824	0	14776.23	33100.758	28759.91	136461.92	209510.38	6557.787	267346.5	65705.97	138594.53	0	0	0	32631.838	0	160471.7	0	0	0	24747.918	0	94452.67	67883.79	0	59378.918	74031.19	0	0	0	0	113609.68	0	0	0	175560.23	0	0	65502.91	0	44772.332	6072.744	107670.484	0
P1_F6_Sample_X3145145	0	5150462.5	93131.41	202500.12	19900000	15800000	78417.56	0	3636160.8	0	0	0	0	23604.752	0	0	0	0	696913.2	800153.8	192248.1	2870081.8	0	0	120558.375	0	571168.56	13684.073	359634.97	0	0	0	0	4176.8525	14491.636	0	0	0	0	0	0	0	0	0	48384.86	0	0	0	0	0	0	0	0	70629.414	0	32743.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5900.1953	0	0	0	0	0	0	0	0	1575.3107	0	0	0	0	0	0	0	0	0	0
P4_F2_Sample_x3148613	0	0	0	1402026.4	2146131.5	1216212.2	0	0	1259891.2	0	0	0	916865.25	0	0	5908.292	81598.33	225921.67	1826032.4	149911	358327.28	0	0	0	75443.36	48198.02	900504.9	16327.865	0	0	0	0	9968.37	0	18590.77	161977.56	0	0	0	0	19775.352	0	30558.256	0	0	0	0	0	0	32632.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_D11_Sample_X3148257	0	4327669	36160.34	329293.22	0	8480790	31636.275	0	328235.3	0	0	0	2262654.2	39815.953	0	0	0	7715.0913	0	576647.4	1006480.5	0	0	0	0	372425.44	0	0	253985.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9356.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_A5_Sample_X3149703	0	940845.56	13831.246	0	0	1425925.9	0	0	0	0	0	0	0	0	0	0	65540.06	0	0	229699.75	189373.98	0	0	0	0	0	0	0	0	0	0	0	4260.5205	0	5579.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261.9453	0	0	0	0	0	0	0	7096.7974	0	0	0	0	0	0	0	21629.559	0	0	0	94897.27	0	0	0	0	0	0	0	0	0	0	0	1101.5354	0	0	0	0	0	0	0	0	0	0
P2_A5_Sample_x3147538	0	12500000	170642.53	473920.25	6373686	26500000	147194.55	0	1676548	159191.72	0	0	1565099.4	36416.29	0	0	0	26188.766	4163095.2	940808.4	351763.12	4667415	897689	0	46680.07	34575.91	603410.56	43283.82	441530.97	0	0	0	4153.6543	0	13287.657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2395.622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27362.361	0	0	0	0	0	0	7622.6064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_G7_Sample_x3148482	0	3961519.5	18294.07	334125.8	0	0	0	50746.047	416857.34	0	0	257841.6	0	0	0	0	97981.76	0	0	42850.348	0	0	1521378.5	0	0	216672.48	0	0	0	0	0	0	0	5182.555	0	0	0	0	0	0	0	0	0	0	34942.51	0	0	0	0	0	0	0	0	0	1899.4298	0	0	0	39455.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23725.16	14471.354	0	0	150939.92	0	0	0	0	1736.73	0	62472.47	0	6667.0513	0	0	0	9882.367	0	0
P2_D3_Sample_x3148224	0	9574494	115027.92	501414.72	2495142.5	18100000	207416.94	0	2056606.5	543022.56	0	0	1342864.8	312702	0	0	0	35084.887	371364.66	1299842.4	763659.4	0	369172.3	0	63126.074	35940.42	155238.86	0	441048.16	0	0	0	5651.84	0	0	0	0	0	0	0	0	0	14842.648	0	0	0	0	0	0	1024.1603	0	0	0	0	3009.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10641.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_B10_Sample_X3146823	0	0	21751.713	170888.45	0	0	0	0	0	0	0	0	0	12772.229	0	0	69728.7	0	186616.98	312110.97	106258.625	0	349708.62	0	0	185537.3	135150.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34630.555	0	3696.1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43471.273	0	0	0	0	0	0	0	9636.228	86044.81	0	0	0	0	0	10254.391	7107.938	0	0
P4_D8_Sample_x3150365	0	0	0	168631.17	2831579	0	0	0	1896808	0	0	0	0	0	0	0	39838.113	0	1553355.4	143625.02	270136.66	0	0	0	0	0	672587.25	0	0	8675.551	0	0	0	0	54651.465	0	0	0	0	0	25858.645	0	2681.9446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_C12_Sample_X3159277	0	793203.25	29907.385	373518.28	0	947165	0	23287.816	0	67652.02	0	0	602517.3	16095.845	0	0	61412.33	0	62091.195	582659.4	373797.66	0	267213.94	271750.2	0	107873.266	0	14056.57	0	13523.426	0	0	823.4485	0	0	0	0	0	0	0	84904.77	0	0	0	0	0	59278.164	0	0	0	0	6110.532	0	0	2113.7834	14077.5625	0	4757.622	0	0	0	0	0	0	0	17339.51	0	0	0	0	0	0	0	98619.02	0	0	0	483459.1	47331.754	38424.64	0	24134.305	0	0	0	0	0	0	0	20324.477	0	0	0	0	0	18576.586	31026.984	10421.188	0	0
P2_B12_Sample_x3147840	0	8630811	55797.41	0	2425345.5	9991338	35006.965	0	581216.94	97050.66	0	0	0	31526.18	0	0	0	0	0	361766	98070.24	0	535156.2	0	37712.62	0	0	0	142859.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491.26666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206.0442	0	27325.637	0	0	0	0	0	0	0	0
P1_E6_Sample_X3145248	0	855745.25	18288.49	122650.125	0	1280400.2	0	0	316139.25	0	0	0	1772016.8	0	0	0	0	0	0	365900.72	1152336.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28659.271	0	0	0	0	0	0	0	0	25317.408	0	0	0	0	0	0	0	0	1625.5171	24950.865	0	283360.53	59020.58	0	0	0	61915.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13814.259	0	0	79056.01	0	3666.3875	0	0	0	35697.03	0	0	0	0	0	0
P2_B9_Sample_X3144759	0	2658522	0	255907.58	3081657.5	1941374.1	0	0	669461.25	0	0	239674.78	0	0	0	10063.062	0	424899.97	160517.78	0	0	4746779	400812.75	0	0	34089.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114886.79	98379.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_B6_Sample_x3144070	0	2861837.2	72715.836	0	3288332.8	14200000	71608.1	22173.094	1654671.5	217114.27	0	0	891310.3	203453.02	0	18439.115	0	24160.07	97576.234	332647.47	371764.6	0	0	0	58544.867	0	38031.008	0	129694.27	0	0	0	3234.8035	0	12464.002	0	0	64704.652	0	0	0	0	1458.0477	0	0	0	0	0	0	23607.225	0	0	0	0	9291.811	0	0	0	0	0	0	1460.5118	0	0	0	8930.136	0	0	0	0	19847.303	37891.44	0	8716.931	0	0	0	0	0	33318.785	12372.268	0	0	0	21608.785	0	0	71040.79	0	9735.71	0	44251.797	0	0	0	0	0	4944.813	0	0
P3_B9_Sample_X3147350	0	0	0	536494.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115054.24	18071.74	0	0	0	0	0	35458.855	0	0	0	0	0	0	4670.8374	31848.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48541.51	0	0	0	0	154694.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32155.57	6925.4326	0	0	0	0	0	0	302582.47	0	2837.758	0	0	0	0	0	11452.982	0	0	0	0
P2_H12_Sample_X3149890	0	0	0	88963.41	0	0	55965.09	29944.81	428342.47	102685.46	0	0	0	10675.385	0	0	0	0	0	50154.48	67087.73	0	322348.75	0	0	27439.855	52871.39	0	0	0	0	0	4247.2065	0	0	0	0	0	0	0	0	0	0	0	0	0	73922.99	0	0	14948.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69928.16	0	0	139747.08	0	29136.543	27491.451	0	135122.84	0	0	0	289421.7	50877.15	98842.13	0	0	0	10833.6455	0	0	0	0	96040.55	2638.2568	122723.305	0	0	0	0	50249.246	50500.348	61801.63	87231.92	0
P4_C2_Sample_X3146791	0	32100000	359549.62	362696.84	18300000	53700000	526273.3	0	22800000	271303	0	0	6171452.5	521669.03	0	0	41643.906	47583.848	10700000	1774663	2833950	0	196712	0	0	0	3057738.2	131969.45	670584.7	4729.2627	0	0	3303.0825	107593.08	28013.424	0	0	41644.016	0	0	0	0	0	2650.3586	93778.14	0	0	0	0	16725.299	0	0	0	0	24056.67	21582.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_B7_Sample_x3149663	0	3848917	41283.35	0	0	4450207	15340.987	0	0	0	0	0	2222623.5	25445.895	0	0	0	0	0	965733.56	975628.1	0	0	0	0	0	0	0	415164.1	8602.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4711.41	0	0	0	0	0	0	0	0	0	0	0	0	0	32304.262	0	0	0	0	0	0	0	0	0	887.69165	0	35447.402	0	0	0	0	4353.226	0	29610.42	0
P3_G8_Sample_X3147861	0	0	0	814560.2	0	0	0	0	597627.75	0	0	0	0	10228.863	0	0	215245.77	133203.39	0	31638.473	0	0	0	0	0	48981.465	0	0	0	0	0	0	0	0	0	0	0	0	277358.28	0	12513.994	0	10808.29	2358.098	0	8354.342	45725.76	0	0	113035.33	0	0	0	0	0	9294.111	0	0	0	0	0	12542.785	0	0	0	4390.6797	0	0	0	62609.7	0	14219.033	0	0	728018.7	0	0	0	0	0	4756.653	0	0	99403.48	0	0	91119.63	0	0	1354.4758	0	0	0	0	0	0	0	0	0	0
P3_F6_Sample_X3146877	0	12300000	113135.125	640206.9	877753.44	18500000	56483.234	0	448777.06	0	0	0	1120899.5	0	0	0	64773.234	49848	858344.6	1067496.5	0	0	0	0	0	51111.902	781728.7	19302.992	283924.53	0	0	0	0	0	6288.6895	0	0	0	0	0	0	0	3630.565	0	0	0	0	0	0	12928.007	0	0	0	0	0	0	0	0	0	0	1801.1642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45333.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_H4_Sample_X3156507	0	2672535.8	0	0	0	4620419	12530.85	0	0	0	0	247310.86	579975.6	104786.03	0	0	0	0	0	67777.86	656905.94	0	1082401.1	0	37353.21	0	0	0	0	0	0	0	0	75858.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29054.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9319.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124256.79	0	0	0
P3_G7_Sample_X3158130	0	2879248.2	75267.07	144458.89	5928302	5373377	10504.1455	0	1504728.9	0	0	0	1468020.4	0	0	0	0	0	1724820.1	891479.56	1217844	0	0	0	0	0	875375.56	0	260380.44	63402.4	0	0	0	0	112949.69	0	19218.281	0	0	0	0	0	0	3581.3945	0	142340.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15278.288	10976.758	0	0	0	0	0	0	14209.155	0	0	0	0	0	0	0	0	6626.62	0	0	0	0	0	0	0	0	0	0
P1_A12_Sample_X3155226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178693.34	0	0	0	0	0	0	0	27755.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2272.4795	0	0	0	0	0	0	0	0	0	0
P1_B5_Sample_X3151860	0	2107500.2	51171.4	1035154.2	2719183.8	8191759	36766.65	0	801528.94	0	0	0	0	12952.028	0	0	59268.387	30544.48	1020587.8	374069.75	145647.66	4076066.5	696808.9	0	0	81321.29	162992.33	0	158905.64	0	0	0	0	0	0	0	0	0	0	0	0	0	5689.5303	0	0	0	0	0	0	9941.403	0	0	0	0	4832.7407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17737.45	22995.166	0	0	79128.43	0	0	0	0	0	0	0	19995.822	157835.7	0	0	88925.2	0	2068.2373	0	0	0	0	0	0	0	3972.878	0	0
P1_G11_Sample_X3157950	0	2366252.5	0	184391.86	2234753	3031017.2	0	0	1040080.9	110053.46	0	0	0	46503.496	0	0	0	0	302845	0	62854.594	0	0	0	0	0	51924.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1201.4479	0	0	0	0	0	0	0	0	0	0
P2_E12_Sample_X3159451	0	0	58841.375	413409.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298169.2	1363516.1	0	0	0	0	0	0	0	98649.46	12510.441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4513.3716	0	0	0	0	0	0	0	0	0	0
P2_H4_Sample_x3156404	0	5346058	21238.438	0	8399321	4663282.5	0	0	5332301.5	74871.055	0	0	0	113022.28	0	0	0	0	1108189.8	238224.47	0	0	499077.53	0	32319.357	24602.486	290783.53	0	0	0	0	0	3783.524	0	29337.627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3879.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10136.742	0	0	0	0	0	0	0	0	835.2213	0	0	0	0	0	0	0	0	0	0
P3_E7_Sample_X3150389	0	1056594.9	0	0	2411186.8	0	0	0	0	190939.52	0	0	0	12827.778	0	0	65673.79	0	72012.52	58332.49	0	1533684.1	0	0	0	341529.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4397.944	0	0	0	0	0	0	0	0	0	0
P3_C5_Sample_x3160658	0	8802622	408974.53	0	3450386	22600000	153017	0	2001862.8	868376.44	0	0	1959478.6	623541.56	0	0	82370.734	0	841291.1	2481844	841852.75	0	0	0	64350.895	0	236385.25	0	571647.75	37633.62	0	0	0	0	11691.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6979.6855	0	0	0	0	0	2047.2166	12022.479	66608.58	0	0	0	0	0	0	0	0	0	5750.259	0	0	0	0	0	0	0	5737.6997	0	0	0	0	0	0	0	0	0	0	71595.586	0	0	0	0	0	0	0	0
P3_F12_Sample_x3152735	0	726032.9	14305.934	1564756.1	0	1849599.1	0	0	394013.56	0	0	0	0	0	0	27247.014	0	180460.11	0	0	235564.03	0	0	0	0	22312.887	0	0	0	0	0	0	9919.662	0	0	0	0	0	0	0	0	0	20356.531	4570.3286	0	0	0	0	0	25114.516	0	0	0	0	4692.1777	41123.074	0	3828.7336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12246.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_E10_Sample_X3152613	0	0	0	127596.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52242.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9308.006	0	0	0	0	0	0	0	0	0	0	0	5836.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287.082	0	0	32167.49	0	0	0	0	0	0	7179.1313
P2_A12_Sample_X3146540	0	1045674.56	0	0	0	1086717.5	0	0	0	0	0	0	0	0	0	0	0	0	0	51052.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
